Packet_Size,Connection_Duration,Failed_Logins,CPU_Usage,Memory_Usage,File_Size,Outgoing_Traffic,Incoming_Traffic,URL_Length,Email_Content_Length,label
252,21.691877491532974,7,19.197550585923786,14.647076007831695,819,222.20041307608486,695.7230302181587,158,324,1
1058,16.256903876952258,4,69.49674606058467,37.242675117596825,925,852.912920264785,95.85780706695634,72,419,1
80,34.03354137890134,3,85.61495725959415,15.406079373053426,431,367.816251081036,102.57243871964673,17,127,1
89,35.23348339974936,7,65.3130670289656,60.92383555719223,155,418.69257489005065,817.033027220336,109,383,1
1295,13.203389526379901,7,99.58862757597157,51.63018208762578,440,777.0709913228751,767.8668026717565,32,405,1
891,1.592771882235064,2,6.950779651519323,5.202984694984503,794,10.173818067478969,690.2451627277941,85,491,1
637,16.014398565477357,3,11.22727583289096,5.296640560971011,79,391.70853081477264,977.6611848037303,48,358,0
688,58.71501944306694,9,95.99281205835015,0.9730960155522994,752,354.16967852025715,753.2411971411207,15,311,1
1071,26.31467978885729,2,60.998149281447155,20.267190630730468,497,791.8964516618081,603.9456301296506,158,122,1
1166,43.0084697106916,8,73.29326220175226,29.095042555212892,326,509.8080808478265,288.93871739897,157,239,1
1177,54.97568684124763,5,43.73612915626147,98.24688457866938,473,902.4124985790504,265.79447348883923,50,328,1
418,10.284923417644714,8,17.761981945520223,28.6112023227863,415,497.79679703375825,482.9206978120031,50,165,1
1448,23.045367486006068,7,85.00840213306363,70.04759013215406,905,48.0731125340601,263.64431327831414,163,172,1
187,23.89985177913271,8,96.6672666705293,46.59817820381513,202,175.58371284924678,801.6887159973262,71,326,1
360,3.263467819986367,6,83.78257199236009,65.9519954669955,839,322.58644614963373,176.0252072012036,60,151,1
1268,34.169139852806985,5,40.059537410527234,42.92558745958369,314,419.19970988994925,589.7929998451251,67,368,0
1404,4.31662042213283,1,21.715533349106497,86.94591028404044,118,515.8257984924495,926.7908456554052,135,111,0
66,28.008112149543916,9,52.29873081917097,49.332627679654685,564,733.8218870696326,571.2243883617632,57,76,1
1224,8.563096295817243,6,78.993272105588,39.57708321670383,781,361.16340227109936,36.62922236372468,48,249,1
191,28.396664743046358,3,81.1016110262656,31.519934665434914,580,203.53471792042743,70.23156466107783,187,56,1
1073,26.380378598214477,8,18.710842291725307,39.42710347842806,990,360.98152903385915,109.28141871350417,199,488,1
362,51.71907537580378,5,80.85132732604107,97.799979356129,966,337.628477077866,228.70513715012743,173,262,1
275,6.870185463504915,7,97.46092108632416,60.80704476990816,153,741.4337195769799,60.45226564788464,106,95,1
651,51.71067556186898,9,88.58827375717443,47.78829946319899,490,61.88021124619914,554.5677903690193,140,278,1
885,59.42312954228936,1,84.86686756187098,1.7552717558312114,297,979.9808063750867,0.09756956192685795,19,249,1
454,5.731018651914685,3,21.993431383058127,65.94796782867857,611,439.9603764622122,470.57891235637095,27,357,0
739,59.82001562728851,9,10.157214364466128,5.016884349868866,19,711.6807696613872,834.9206432512698,155,84,1
530,49.64650711819582,7,69.91931979813764,35.78885307256893,988,339.95589823820205,742.5074566777278,67,122,1
474,54.49254452016794,2,45.75454073734121,21.782458732864352,604,345.1184644346849,419.9185215420285,164,129,1
1391,19.923281356382702,3,43.779953127477356,34.21413172970391,683,352.14788905551677,454.5785741874546,112,458,1
570,49.55721089236915,1,19.93238589505738,76.19628388892893,644,156.7773464243677,846.2586121909483,74,388,0
166,13.050284275737305,0,78.5331691138784,96.73859876636932,189,342.22630892726755,524.0253831905152,145,292,0
1159,30.76567251923531,0,70.6529632303191,74.25701107424561,453,22.905866597183856,731.5980485380659,10,486,1
587,2.520406327096717,7,49.982225774858904,21.095271925275338,878,804.3585113363324,791.3626785148384,114,150,1
75,34.77205583209814,7,61.683837678424204,83.15546881815776,76,463.9972243669551,712.3232109262923,26,392,1
371,4.065999789739635,6,43.964232052484654,53.51302003196929,437,122.02172863117478,588.8967815147237,171,290,1
1376,33.72653446251366,2,31.001635582184896,20.808721485011027,802,869.1159867109823,22.391369320348687,49,246,1
457,39.9108529174283,6,61.3072309882715,80.87422290211197,191,859.4932898889782,501.5949999579754,93,188,1
1419,12.547045765879295,7,29.17238871803609,33.085180487264495,463,224.05241203235005,170.57155320619222,144,390,1
274,12.155581572922582,2,34.93270359759112,6.269563888638407,456,61.871760891748394,830.4152408549264,137,284,0
162,39.06902102864657,8,93.72620447778404,65.11683891270839,532,751.1811614991585,318.53146862983215,93,96,1
1366,13.474444221935759,8,85.89123260956414,62.268781369654825,172,796.3552267931819,212.03106037792773,195,332,1
803,32.538718140606306,0,10.56428488702419,97.9940238572446,826,846.8879076509752,416.0790816386857,67,323,1
712,8.275790973442243,5,52.18274743638449,39.13513387005799,191,411.48487613654214,609.5551016456765,75,267,0
1329,40.1637058125452,8,38.30383504182618,35.54285305079493,999,623.9442167959603,817.1964537163797,142,497,1
425,46.51692734671678,2,40.75983338321812,40.49457807988615,421,603.020848287122,210.71687432450346,24,67,0
1333,40.37751630149603,5,48.14936785493943,1.8214030931977931,164,872.5684612518537,182.22779037778858,58,258,1
319,8.71232209179568,9,48.190756883600216,45.93044789912889,91,599.6544250464792,907.0081212606208,34,130,1
1047,20.688548246962164,5,13.178666863411026,68.6016735979955,86,158.14946056952195,594.011496972227,64,299,0
1182,15.207425148317222,7,10.349750359356769,33.217924990331326,133,709.0261907000005,675.5391621632954,126,418,1
262,51.04398458462083,1,71.69769010638771,6.202487535278312,649,911.5893876727305,864.141675834805,93,178,1
736,12.367907392715319,5,43.161551737234916,40.307554270022806,643,280.4047996253868,320.6910456926375,61,498,1
668,1.9344461857475788,9,41.85163866526839,12.596677630468633,854,674.8524147193492,102.7073006796394,160,452,1
677,22.978026961654486,7,12.208542165123271,28.904973294577918,460,470.11976606646886,408.197832091432,182,104,1
215,39.587361581866865,1,59.984122114311425,1.9415559876565625,807,158.2595598103197,314.71208345074575,136,268,0
1425,58.6109352366892,0,54.42539093508629,19.209764520135263,735,924.1555866080342,952.9366992517265,41,341,1
70,29.88784326096444,8,21.649056726611736,32.101981055089965,174,3.316704404901505,719.240187335744,39,262,1
1277,42.45514500983703,7,49.149130225952256,21.44938743893825,91,90.674650612949,520.5606410954599,198,433,1
1197,53.96995257712953,6,8.032310568953339,74.23763828726379,383,498.0002398377452,382.6515622940463,183,414,1
603,56.756419810253554,8,48.927222589760824,77.42221911560132,514,406.58540996580916,97.02503907711201,43,278,1
1375,58.10400939112996,3,0.40252788539707485,0.25217617028200356,764,930.2959407264291,568.6592289914879,113,408,1
788,6.013011103478519,1,7.361826153368167,51.039562252009894,787,737.3548100248612,771.0291805805192,190,74,1
1303,2.178403022103659,1,59.385436470580075,0.987960664205656,564,31.180864134762842,561.1674437464201,133,327,0
61,10.035525504953416,4,19.526693519105397,88.11700884741744,464,95.86967470821838,32.95719486543125,86,281,0
871,6.157591664393948,1,83.57874364522002,87.72033440940048,86,893.8070253874943,792.8927110044324,90,228,1
767,42.376307183214664,0,63.19329628514445,7.998595794069663,219,281.8818312326891,674.1638689675899,58,57,0
503,53.87914627182315,0,9.607597563835613,35.113781359565635,91,573.8187600337467,1.5238938833312954,63,253,0
1387,57.86524201010265,9,32.457633562936735,96.2261665137899,384,909.4281989890067,235.2099259034498,199,242,1
148,49.59379303418944,3,14.465490200697683,67.67665412396406,213,396.3306537361231,890.5727342437824,60,425,1
879,31.69066345743882,3,39.122822128348304,93.79885277220562,542,102.74591053942106,143.52927507185498,133,392,0
92,32.93493654555901,4,16.07155848915056,21.80164985319386,734,435.1970916351949,277.98322850247536,130,159,0
1112,30.639937378353633,4,67.26487394323712,97.02350624280206,164,530.9437310723647,20.343936614245827,23,400,0
1018,59.74833267102806,5,24.691649510879042,81.66787392759234,823,538.631647532304,449.4120292964465,118,149,0
1162,8.440804020149223,8,41.4830671888954,63.8048201147011,825,37.257210687799635,393.0282582830137,69,192,1
1489,13.285676707884653,2,90.49768817816813,42.87507412983116,320,32.11179073656534,357.47758935814664,92,344,1
985,51.5647126715041,4,21.10558892668506,75.68667019578189,10,756.9001354287388,347.6096422743125,185,285,1
1291,26.491969818930446,6,27.8628333089757,51.040468871903144,697,236.89169326133052,457.17788612330014,129,259,1
696,25.19140341776284,4,82.54144375738107,0.6449442964700847,341,985.7660705627346,493.8654107662809,52,163,1
1137,9.841905134306547,1,47.15870664591526,52.65265331751754,540,216.54716455333124,862.60487654629,145,299,0
477,24.999651165748308,8,79.81708026178453,70.09820060218269,715,498.66002081865446,645.9672550239422,19,281,1
364,31.308763457702984,4,16.742294774625122,14.791113634552877,905,431.7437423249262,348.37894429215896,24,409,1
656,8.9672500641523,9,89.22308599488716,39.40936485720673,392,83.00419747859478,704.5198936276435,47,171,1
260,22.5956676790444,7,70.83589360386611,49.052673702547324,664,284.26869299455217,208.6689686387051,78,58,1
68,44.79630448648974,0,33.40007188265939,71.88397482056668,756,378.6514712523662,807.9533965459747,164,59,1
745,23.3434979792884,6,0.5941755844354413,65.15859022678052,346,600.465813176246,720.0989956256877,115,451,1
413,43.93023712428163,6,6.437488351503962,12.958573000998442,312,901.4182363793459,653.1125373455573,195,172,1
135,25.684982469321678,3,52.98991758050076,56.83550459866207,137,259.4657705609331,62.85329368298209,122,468,1
197,28.18328241425876,9,73.00751666033291,16.860680628951428,300,270.2291732075738,610.3772623550536,110,197,1
789,34.06057178666908,3,62.520832174293005,17.0903795176528,374,496.8887483025822,337.7099130255864,131,301,0
1396,22.046666989225475,6,75.67798069785374,32.96464967477248,953,745.2338530569891,678.3261797532577,12,311,1
964,52.95838407041009,4,28.554293786953345,54.73812334694351,456,683.62468999115,105.26026169875935,149,92,0
1405,41.54682626418029,5,96.90129635029999,33.63406385207668,107,420.7060703931986,109.48970841855666,147,261,1
1030,26.446800674119864,4,65.99242952590599,35.422067803427595,924,756.4393706335736,641.7014709360642,148,52,0
1167,51.66165124084027,5,60.61773057817676,99.61151701929123,316,19.455862814546588,529.6669163295152,47,439,1
882,40.70748181103194,3,88.83636828012641,63.38277869439427,672,661.3321606996709,138.9958841364738,20,66,1
647,21.650405239917546,1,66.8951641760625,83.93939711199121,103,801.6293954628756,42.570787803239305,171,232,1
1133,54.663770277794946,0,56.12056530988694,45.64534031957284,559,804.1410224146459,651.459858069918,24,468,1
978,4.625331117716463,4,34.685701092888955,30.64577313504506,417,147.74857841411426,725.0759105109018,13,211,0
1334,11.26466657178641,8,54.354023773057094,79.28649871024712,173,762.0435078849881,466.27424053422374,68,491,1
283,55.77398056686672,6,83.22628859701487,86.57627298968276,533,616.1062067028798,136.77925504509457,179,134,1
379,30.47748630792696,0,83.14532342453552,3.3844370833002846,629,112.0281553133321,646.5627536872702,155,216,1
799,33.48913938701024,2,88.40701094157313,35.392767657530364,766,915.0784018170167,230.5466802216518,177,274,1
1186,24.598998079320545,9,38.879511896140265,50.73185006796489,862,158.56522944435125,946.6500833891757,130,245,1
1474,34.85808513094868,2,1.7565455703966948,63.60018039889606,285,132.240124410658,969.1672663905854,84,430,1
204,24.314162550865998,1,59.623107984235006,93.11580911106223,160,837.6609057760554,751.0121727551101,16,245,1
125,24.46046415823243,1,57.33237131030232,14.37412560197192,504,860.1463118009935,293.77580700111207,63,451,1
476,21.20131227445572,7,38.11476533610507,28.882778003107788,314,284.394331912838,516.4051378735292,78,194,1
270,44.11006168017502,0,85.05221096049745,42.999254002430675,738,208.34236434304776,216.59568212892245,35,119,1
950,42.54215728552657,3,77.19062434000892,19.093678435076555,974,117.2205881945817,220.8403722847182,78,294,0
1384,31.94174440560721,8,70.75533559193198,96.00582757647734,94,65.03845972119326,215.71722944819427,147,350,1
846,8.931572214803449,5,68.93388222000829,77.00393156821232,882,46.421385446754,118.78442132437672,70,69,0
855,46.84590785345361,4,88.13248894649517,69.07228942289689,320,503.9586376846784,100.82533605373133,118,438,1
1231,8.80385419081042,6,29.71171581278419,57.93636173265473,984,256.46279180623475,687.9829040075507,186,331,1
1236,48.45809043412434,0,47.200748211732936,66.36489895040386,841,405.43822807154385,430.028175316589,172,97,1
678,57.00758913360304,7,1.6862870082104409,43.798602156196594,131,652.2228244432282,288.7040487997563,44,410,1
343,26.596791448459406,8,87.45764767182007,61.20038973314457,901,259.7353304667479,306.6416976731857,98,100,1
232,37.414459399901034,4,65.73930394946632,20.469167462179037,670,694.4762294166634,587.8450964526611,132,127,0
790,27.55345972614729,9,3.516071328863868,18.299771660209885,971,637.0344090727095,448.38023990327804,174,210,1
537,45.146089564673105,9,91.61510268144013,4.695403923240149,570,568.0395025367561,633.8725263064764,13,100,1
87,19.379225641825176,0,99.78847082284605,83.45957386283172,968,711.8502228763061,36.912455421932556,109,443,1
176,37.52816260275508,6,56.07431960154171,28.185095851948983,781,205.7461820460875,802.6467593928203,32,334,1
173,56.154500386184274,6,93.36165192303673,25.131896862631542,965,978.7171370558137,791.048314554793,199,237,1
643,19.11817685825467,7,10.001809002432227,91.98941808189646,288,569.5576646779217,914.452912837003,11,499,1
581,4.88763773688639,6,19.72058972310008,69.25639915143327,768,213.75310729948316,450.80326175914473,172,415,1
186,52.2592646532514,3,90.30130391680925,12.98055586658794,798,889.4923457140883,88.48786353275318,74,170,1
747,40.572912201113446,2,22.83201737969427,65.4855667168183,232,803.3129122072206,505.39930257225353,188,463,1
902,36.31521659984784,2,4.434686195360116,46.81838960287671,730,345.46177306327877,388.8067831487092,148,130,0
287,33.98906273131514,8,28.43439098197933,7.091331078599106,506,274.1774396743437,303.9516586881754,117,115,1
1099,9.619697366937894,0,98.15413930443128,10.031949919327943,238,816.2527115304155,78.0291120051435,89,480,1
737,47.36270057041665,8,50.41484897283163,57.55977487667954,649,141.70810953434642,588.6241399273142,139,439,1
1291,26.84460047841764,4,25.201473367905248,60.58529683838958,548,949.9249709744731,871.4789419851126,149,122,1
1172,13.855591397977895,9,4.339669415605185,97.26277413964189,525,259.6128095935958,71.98093165072694,11,248,1
904,19.51880651438661,2,48.79479092570649,66.85251384461137,491,899.7410909797443,220.3109344617523,159,307,1
1239,51.07728753159754,7,42.73060432344899,43.63513239631892,523,329.1776892011213,880.1603583956376,53,253,1
1045,59.07499675002843,8,79.20192079401352,68.51726903015472,918,820.4790816619095,628.1897376773642,45,281,1
902,32.162485563958015,0,74.08176579321153,48.27100462391418,928,352.9587274593391,335.0996967777665,47,427,1
669,38.723113232023756,3,46.32296374090289,38.9413542549104,851,204.35248052839495,283.6879596167089,64,293,0
1392,14.01841251768316,6,75.89864404434826,59.0215235628607,80,448.56909783076236,805.232276849842,132,270,1
899,6.875203098861706,6,64.6010290946699,24.681174515403615,934,280.1201966013881,779.3374372026054,61,93,1
1369,18.899747074118856,6,2.978078732092093,32.96948867050518,493,387.1110553523582,960.6436790815472,164,76,1
355,28.695003677366227,7,94.9799353462003,3.795048626088149,135,78.76951391490128,970.243451904197,32,307,1
214,47.989993129885164,5,17.551145246549616,95.39059994272854,97,216.68220114599268,825.8634351437154,178,345,1
791,30.862251308984018,2,47.18429748376137,23.576151286357305,631,841.595226800382,697.6322592952566,102,190,1
468,25.884680274231428,2,93.38670398513199,40.08631794863805,852,729.1025786033003,988.3045675907983,163,107,1
1326,8.431356586382137,6,27.457269567959663,88.90865833268656,788,108.06929528114372,624.8104890245506,135,111,1
206,28.595516342297902,4,6.970774646896116,63.50510702024892,574,837.9000508609878,279.4551553201312,77,324,1
684,25.03691102506958,3,71.71194855322923,18.49996975019794,295,22.877945221903452,656.4779838302422,103,321,0
1086,4.161017016837068,1,73.46544978530639,18.731861970191034,361,368.7868398948434,558.464642436473,197,450,1
734,30.389666669334503,1,84.03362382210831,72.14695378714872,385,911.2821722034728,240.96485121971767,34,303,1
339,20.8505707572331,2,64.13668192253023,97.6241032936575,479,87.73529875303132,102.09601170999727,35,455,1
593,42.7014121764198,9,23.325432182254847,57.495488555285625,976,430.19395460126566,572.0161414842972,67,73,1
980,15.628014538542624,5,32.56464921874532,76.15073096765236,248,90.4536669903504,75.99824401640932,172,189,1
956,10.235223591528731,9,27.331235865371962,30.26056209087038,389,212.92908283727252,258.95609249393857,109,295,1
546,5.278816700314404,3,55.17822283941036,4.044572812300073,393,527.9715098083659,664.640712101837,176,377,1
1414,6.649497721138102,4,54.833199852979575,41.42442515210034,687,125.02549891989356,979.5197607408514,49,251,0
1108,7.6813636467493716,9,78.42947047887264,50.50287713869993,626,277.14284157957326,668.1329387002864,39,366,1
1138,19.535561766381353,0,53.56316528472319,38.0668263803919,875,138.01460547566623,231.6116803621282,95,106,0
1245,37.31760476839757,2,83.63098750156716,49.625997804183875,30,457.4546548880353,17.860056015324144,119,364,1
470,52.1619769090662,2,32.68787897653196,58.41946353345618,214,284.6992950995043,955.2015391181197,161,446,1
811,27.29805943326928,3,80.90185422666974,84.6228323115411,772,574.853312934098,515.7624235310253,149,154,1
525,49.890521460979066,7,34.96533804622377,14.778413347831776,324,914.548079101156,607.3683503457041,81,130,1
72,42.186162237800694,4,82.21829058167339,55.8108441216524,39,608.592086605168,394.2312182758103,111,396,1
924,50.47868597568535,3,65.61618064448773,13.52353754948079,51,494.55019009718404,804.2728854710338,49,90,0
793,3.074395766000455,5,69.19100266195619,42.684278889562265,687,318.55213750310287,43.26317362878795,140,122,0
1148,15.248867384507616,8,63.86253991024257,0.9253920216963474,123,910.6957964263788,292.903403372839,29,436,1
575,41.830982629344945,2,38.75816674368331,32.901261378393265,118,14.679235067735274,621.2319904757898,81,129,0
470,33.69185754335374,0,99.27246195936279,62.18240863057747,971,811.3862235879958,373.06214685843895,129,86,1
1257,17.988775217883557,4,5.441012775017795,41.55599944371422,223,919.8410239886763,618.892231138475,178,350,1
499,46.26677025539416,5,32.57681196433685,65.97444282694605,695,164.6749205170208,154.53800369295334,133,416,1
909,16.18456204569641,1,66.1190899731938,74.1966705314293,985,713.6930471456789,370.1499305472703,121,304,0
785,45.61897369392362,0,82.74457359796132,74.10857977382197,821,366.15346271727657,502.018873048482,176,284,1
360,11.96084032722376,0,62.685362125353336,18.023365181846117,338,964.3528966401658,311.0991868152477,71,426,1
144,46.53832607857648,7,33.24477182476383,60.577183662237374,293,923.094445883692,365.77368896344456,150,300,1
1438,50.233036918509704,8,68.4544433031324,86.30259611201758,781,332.17328778848565,694.7241276365813,96,380,1
1412,58.26941363983836,9,97.39407666667817,1.4367359183389605,168,305.5361467878869,392.2152857793161,160,337,1
198,49.251502340405246,4,74.67467725125942,18.451199559871156,351,223.47032567557835,988.280818375529,188,365,1
830,14.457922296240723,5,99.73206116397705,98.90739763678472,635,351.60046875787634,555.436977712262,178,429,1
359,45.39214475950855,8,49.83518913104605,21.909482270011537,527,125.88323895626108,914.8086592534842,104,206,1
202,14.43031961334415,2,9.325486978537079,43.81047896475763,934,588.6979536143918,240.53690252674932,66,313,0
1001,13.534389354532905,5,46.80608627954644,43.270644924870375,141,257.44199512243216,984.2170145647735,92,204,0
947,34.206983995661574,5,51.4502164857092,39.10688791514198,807,562.0211823041872,31.094613824664275,45,294,0
866,50.21568238429804,7,97.21565095347499,21.542190360728142,796,960.5514828047604,326.79597707504115,24,435,1
575,49.61586146091872,7,46.006623895795094,43.74738227708409,273,486.63268204489253,250.42388785224045,67,292,1
1194,11.562866609053444,7,87.899230775865,70.88571132042748,523,786.2498282487278,239.90665192212646,148,68,1
310,11.364665580146486,6,52.31560631441117,63.53995574791122,377,204.39834366207975,339.9729030340131,66,426,1
444,52.81689559620845,0,10.959787033512702,70.69681799126558,500,655.6510302221519,978.2956099897394,162,431,1
763,39.04064686881548,2,25.991647385772364,35.92637747255976,846,121.57302016074279,929.3771098743789,139,436,1
1159,52.80879662215638,8,50.874028943014196,76.06696381675556,494,200.6111435751532,606.0479492740167,75,461,1
386,21.64633336067213,3,34.6495063176825,59.850341405167995,493,296.25244985266954,169.69430849430967,62,349,0
659,23.82162728106092,2,25.350618892501465,83.67173654746227,920,958.3505630013927,393.7619212832725,24,446,1
1075,50.862130238266055,5,89.55201203808261,47.51471801568825,421,229.11466775667654,850.3801163813403,191,318,1
1279,12.590037598144365,7,18.297338341486945,26.062651333707564,297,224.0670469152124,423.75475553880847,26,388,1
215,31.394854674808737,9,9.43126514627476,82.15883614858137,304,557.1731665549405,446.65143050613955,80,235,1
445,24.988841704208863,6,90.90409413142359,31.332783215131556,993,476.04264694394027,176.31477418691532,139,125,1
1054,12.10984897010928,1,54.37014196449175,39.17350962851211,688,593.4517391705604,830.9231253567576,36,269,0
1114,10.115040036290623,7,21.53305275287315,45.77793512656398,758,414.68388582344386,812.9038546502242,46,193,1
777,32.119931359582196,2,31.41674127919636,54.477559567202384,178,266.9520075371926,265.2137753871849,40,227,0
1035,3.2292858891451006,2,85.44229603276182,17.59416324782621,912,586.5038814724253,247.460138146398,52,408,1
1088,4.903746141231986,7,74.54670382070553,62.65033072660964,25,132.57286726953043,19.69392217882049,28,385,1
543,58.3615528437651,3,5.438696600157233,74.7578119475975,61,973.4019561875338,142.15854451073005,196,88,1
409,32.872818739938495,1,98.16094273320142,17.38459978231528,936,972.5579630469194,463.63935859663576,144,60,1
248,9.73794711900052,4,74.68481212961181,42.44191591676416,739,233.59977074122483,300.01981384181084,183,452,1
951,42.07706473115507,1,59.544993146929656,62.80545311504252,703,131.60554946834924,171.16437475830625,32,194,0
570,18.75701285826568,1,63.63481252670565,18.923531094927004,313,418.4197837673277,988.2149529157813,108,266,0
1374,32.76342302396034,4,17.0433201879996,6.877060197114782,199,601.9249526069717,985.8444501105103,126,386,0
754,35.031667258657095,2,32.59790437688122,9.926014930919491,998,358.99791656961435,706.1670432251863,183,426,1
1485,54.68587933142339,7,89.47141047556129,56.36586996350152,674,577.2684934923238,177.3104854277091,150,89,1
357,27.49322786182774,7,39.65392275644841,72.62425885073709,812,972.3316784622913,513.9218530847253,29,394,1
1046,42.13265783614085,7,94.7651653081089,47.19091099145876,576,318.5870199574564,443.04550769146664,23,264,1
360,29.78611152147881,6,41.99075476984676,62.03428613172159,727,90.658493659171,287.158495433571,31,246,1
245,23.657125363932533,4,20.638674224818075,33.61304804831455,793,426.72577987339366,686.0676967292221,181,103,1
1442,20.43330595501884,2,36.24598486145605,93.34114295517512,292,398.25762009665635,567.7969969129095,82,101,0
984,50.05958165362119,0,41.195967989579884,50.46246829316976,373,503.62153108873173,523.4580838648993,100,426,1
356,51.126410323965025,2,95.90084436087261,21.18665397323024,314,848.3771386726165,908.4443527574094,122,431,1
1438,52.54349319549571,7,31.87983617505512,68.21831661527781,193,570.7750179663036,820.5430781099761,72,172,1
609,10.520674144914604,9,2.4656055706892888,3.291079695493926,544,552.8668195368782,942.8887960564042,147,51,1
542,20.73210909996814,6,52.397420268571395,92.5354907099118,324,918.5734798846096,556.7560243250896,111,144,1
1326,57.7779453913912,5,65.08834851238696,87.70386290433045,308,102.0611035194231,987.7289829230172,171,68,1
1280,7.369784438539297,4,38.90607096186526,58.738619075880734,644,678.8457354791262,247.28668124744758,125,389,0
828,1.5367926955657838,9,84.80946638011214,76.55882376436816,255,653.2462153559259,117.8614923782535,48,263,1
874,45.70881706213432,9,81.69833808090694,98.15517379172206,435,497.00095823468627,535.5077553486204,187,129,1
967,46.18565998919978,9,52.674974988074766,72.49131428523432,816,222.61291237356028,997.4239734810893,24,97,1
1301,30.356398919934826,1,99.67264010577331,55.21861089347361,917,837.0028687209183,218.55929128682905,55,314,1
1135,22.641100918129833,3,56.27020053710676,66.13482063119197,868,704.8023448408608,17.114585872163968,175,198,1
953,45.23381906022905,0,38.81810010456791,13.635379511075751,806,806.9201535406937,741.1077970188848,143,57,1
145,33.91079741839063,8,38.14912932422273,83.58430248681552,379,687.4407274628406,20.030467424075216,183,62,1
798,16.664288038315267,6,42.720302728183455,77.40033129097597,323,227.56266117868574,639.2625620879237,102,160,1
91,26.19919767626025,3,35.0718509454251,85.0930827433241,715,283.3028631997023,579.9007909274972,173,356,1
736,21.11675644493632,1,30.774951660782023,59.69513962618158,962,938.2854151526105,52.266635664229064,177,54,1
564,50.74554703675498,4,4.770834145387203,42.394950727415015,56,731.6128193133665,624.6555252885504,105,173,0
427,56.73773551867642,8,88.6932396317172,94.52962449373847,809,665.386623785032,649.8120312478848,47,96,1
928,3.3634880239909744,2,91.46651074237494,55.56347572049698,103,726.8820563185974,355.5683549610582,184,476,1
630,22.303408854121194,1,69.29091515680808,76.05322021044364,728,446.6450693099126,737.4534716181153,45,174,0
756,38.032463752369715,7,42.62809062545349,64.69394490806386,626,541.330077545716,836.2683982918377,17,154,1
1015,43.12351892402152,1,82.8125191856901,97.9668130422399,515,904.5041412180789,252.56972905392672,79,300,1
390,42.87731796321438,9,23.468353288525023,81.47017590666546,605,454.4348665747845,127.1516645998757,150,232,1
397,44.470879553901625,1,63.198209298330625,93.13797192709534,6,946.4504581607692,876.6077354618589,192,120,1
350,52.7505261520116,8,36.080682624575125,29.146702409733706,88,123.31401227534455,739.405770718251,37,71,1
1222,53.377339955629594,8,84.48056670360005,18.9588931097717,26,398.2103086341018,897.8697888273601,33,368,1
1147,32.96385887651991,0,68.37648247778044,16.090528396350035,587,87.00658705606034,362.2892776420262,151,178,1
187,4.660443600436704,9,85.27299652785476,64.77557612860042,505,220.98172333318078,376.0347095945443,51,250,1
913,8.003836635037576,8,76.23187616939758,35.446162029588656,208,607.3090409481429,459.01655578126866,77,264,1
299,12.976619992280636,6,3.0727179650499536,25.291459449776543,409,615.3054291287591,387.7583101496924,174,105,1
309,1.3460189453425169,2,21.941563855690383,4.552549979974351,892,845.0487128674307,931.8711112154994,107,90,1
1348,21.97625803196845,3,11.790631182028422,31.617805087620845,460,629.9469606983389,653.0660028749134,194,249,1
804,20.69281922711807,1,40.522578292933396,27.957100537056945,655,754.2471844969161,410.85675244259954,78,488,1
1392,5.806959965063571,4,17.128263629215134,35.92769157645597,577,861.8640162829054,187.13284969512324,87,152,1
1341,49.22706299106046,8,32.72000220389292,59.89666363238755,350,237.06290109768057,398.3699808271085,55,157,1
219,51.644029405902685,1,77.93632650477183,93.87716110143897,834,935.2688410954316,733.6610965790205,112,193,1
874,14.663396486050964,6,69.03933385936837,67.77365995807833,78,40.694772347028454,157.64766294782694,196,257,1
1442,47.978372957926844,6,9.372486605971641,74.95862900768155,283,682.2824046021103,660.1760977729654,37,61,1
628,49.357867303311046,5,27.146066302099094,25.63417283472579,451,232.76596429335316,666.7962419661961,15,490,1
895,27.874600017933993,4,85.59758603951435,35.673132811230545,367,661.4720556049602,906.8326048570984,198,271,1
198,9.48869316799703,2,36.450096454879244,15.76342317168178,486,558.718088107926,600.870302085618,158,223,1
1261,54.44511400995904,4,66.1821597989107,63.042646471365714,111,731.9061257709644,416.13669820432597,172,383,1
665,6.050373616543331,9,18.064373322469496,93.91592325551193,779,414.35945130092114,452.30390383684704,87,89,1
107,1.440325284615945,1,74.92753368241044,6.460464808632094,499,609.7925772911562,416.79051174272587,91,79,0
223,17.826009164592822,0,38.416018309248166,74.26342828675209,231,378.707908747914,660.5662867602944,163,419,1
636,34.1966699512618,3,60.831940140006715,82.26463471462995,221,243.4124320801364,370.9480776301669,169,65,1
453,25.141772660050826,2,34.04506955436057,28.20676245442767,4,971.4041531669596,748.9796332938272,108,118,1
951,21.121824497006788,4,52.73732899708411,99.7502503481197,616,249.0928544567138,842.3085646703587,160,245,1
768,33.527726049106036,1,38.18390965611267,94.41509092328172,768,958.0345196896101,994.1368135816571,98,170,1
1280,38.256068762398215,4,35.65562236883563,54.40122913631098,424,145.66355186367585,852.7781802855218,109,345,0
1314,56.81846146606105,3,96.77543233731215,40.8283513223197,689,914.3591298520531,606.731559008003,32,120,1
1049,44.421260070395505,1,25.53138011712709,47.248502537138215,839,813.9034722724934,798.8535565565013,137,448,1
1099,43.90260577466817,6,37.91393157725924,18.521571815056102,299,520.9961259858169,611.3779386601318,51,74,1
